student_id,window_start_s,window_end_s,code_events,terminal_runs,terminal_errors,test_results,query_count,event_density,longest_idle_s,thinking_time_s,cum_code_rate,cum_query_rate,query_count_so_far,time_since_session_start_s,net_code_growth,delete_ratio,time_since_last_query_s,error_self_fix,prior_no_effort_rate,current_state,prev_state,segments_in_window,pct_thinking,pct_implementing,pct_debugging,pct_seekingHelp,pct_testing,label_query_imminence_5s,label_query_imminence_10s,label_query_imminence_15s,label_query_imminence_30s,label_query_imminence_45s,label_query_imminence_60s,label_time_to_next_query_s,label_next_query_no_effort,label_query_productive,label_progress,label_error_imminence_15s,label_error_imminence_30s,label_error_imminence_60s,label_next_state,label_next_thinking_subtype,label_next_3_states,label_next_5_states
12311,0.0,30.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,30.0,0,0.0,30.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,5.0,35.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,35.0,0,0.0,35.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,10.0,40.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,40.0,0,0.0,40.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,15.0,45.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,45.0,0,0.0,45.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,20.0,50.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,50.0,0,0.0,50.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,25.0,55.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,55.0,0,0.0,55.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,30.0,60.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,60.0,0,0.0,60.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,35.0,65.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,65.0,0,0.0,65.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,40.0,70.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,70.0,0,0.0,70.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,45.0,75.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,75.0,0,0.0,75.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,50.0,80.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,80.0,0,0.0,80.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,55.0,85.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,85.0,0,0.0,85.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,60.0,90.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,90.0,0,0.0,90.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,65.0,95.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,95.0,0,0.0,95.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,70.0,100.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,100.0,0,0.0,100.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,75.0,105.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,105.0,0,0.0,105.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,80.0,110.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,110.0,0,0.0,110.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,85.0,115.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,115.0,0,0.0,115.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,90.0,120.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,120.0,0,0.0,120.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,95.0,125.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,125.0,0,0.0,125.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,100.0,130.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,130.0,0,0.0,130.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,105.0,135.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,135.0,0,0.0,135.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,110.0,140.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,140.0,0,0.0,140.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,115.0,145.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,145.0,0,0.0,145.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,120.0,150.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,150.0,0,0.0,150.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,125.0,155.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,155.0,0,0.0,155.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,130.0,160.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,160.0,0,0.0,160.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,135.0,165.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,165.0,0,0.0,165.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,140.0,170.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,170.0,0,0.0,170.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,145.0,175.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,175.0,0,0.0,175.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,150.0,180.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,180.0,0,0.0,180.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,155.0,185.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,185.0,0,0.0,185.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,160.0,190.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,190.0,0,0.0,190.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,165.0,195.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,195.0,0,0.0,195.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,170.0,200.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,200.0,0,0.0,200.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,175.0,205.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,205.0,0,0.0,205.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,180.0,210.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,210.0,0,0.0,210.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,185.0,215.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,215.0,0,0.0,215.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,190.0,220.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,220.0,0,0.0,220.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,195.0,225.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,225.0,0,0.0,225.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,200.0,230.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,230.0,0,0.0,230.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,205.0,235.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,235.0,0,0.0,235.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,210.0,240.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,240.0,0,0.0,240.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,215.0,245.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,245.0,0,0.0,245.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,220.0,250.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,250.0,0,0.0,250.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,225.0,255.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,255.0,0,0.0,255.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,230.0,260.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,260.0,0,0.0,260.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,235.0,265.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,265.0,0,0.0,265.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,240.0,270.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,270.0,0,0.0,270.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,245.0,275.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,275.0,0,0.0,275.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12311,250.0,280.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,280.0,0,0.0,280.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
